,planet_name,star_name,disposition,is_planet,prediction_probability,predicted_is_planet,right_ascens,declination,distance_pc,planet_radius,planet_temp,planet_insolation,period,orbit_semi_major_axis,trans_depth,trans_duration,transit_midpoint,impact,stellar_radius,stellar_temp,stellar_logg,stellar_luminosity,stellar_mass,tmag,planet_star_radius_ratio,fitted_stellar_density,planet_count
93,1082.01,TOI-1082,PC,1,0.7068174481391907,1.0,83.275809,-80.815478,100.248,3.5059571,441.7489067,8.9995944,16.3469053,0.1049016922478505,0.0022124257252,3.5865698,2458626.085696,0.3266667278759995,0.649613,4310.0,4.57345,0.1311934562810139,1.146034516047162e+30,11.8835,5.396993440710084,779.1955114659584,1
94,1083.01,TOI-1083,PC,1,0.4427156150341034,0.0,296.822194,-87.32281,68.9109,2.4241912,376.2093904,4.7341229,12.9802953,0.0897146643377284,0.0024072608671,2.5034417,2458627.915974,0.3313134516139388,0.491323,3614.0,4.81257,0.0371005596704544,1.1369528980240967e+30,12.0936,4.934007160259137,1451.12366105628,1
95,1084.01,TOI-1084,KP,2,0.1729536056518554,0.0,268.890707,-61.7474,494.182,15.8824638,1839.6713042,2706.9606225,1.3484961,0.0251348689235204,0.0184637636682,2.4074261,2458653.973305,0.241160808476094,1.14759,6346.0,4.38484,1.924276427185482,2.3166039548714408e+30,12.2851,13.839841581052465,2662.7387468878906,1
96,1085.01,TOI-1085,APC,1,,,77.605399,-59.535664,444.066,14.9476,,1436.45,3.2541181,0.0450987507099828,0.01362,4.341,2460041.175097,,1.28,6102.0,4.28649,2.046456090857925,2.297990465029465e+30,11.6577,11.6778125,,1
97,1086.01,TOI-1086,PC,1,,,305.56982,-88.568495,736.397,14.6986197,1689.4116185,1925.1426172,3.7178828,0.0709563518533694,0.0048648405124999,5.5277827,2458655.291499,,2.0840001,5818.0,4.33787,4.483157709442102,6.856520107945041e+30,12.2303,7.053080131809975,,1
98,1087.01,TOI-1087,FP,0,0.5339836478233337,1.0,238.001011,-76.49349,416.25,14.2968,1067.0,215.208,9.30992,0.0988193388262032,0.00222,3.464,2458630.77194,0.9870935585432066,3.09,6907.0,3.63,19.578006174142,2.9536242287777555e+30,9.4142,4.626796116504854,321.1108305482444,1
99,1088.01,TOI-1088,FA,0,0.1035245656967163,0.0,272.311383,-76.300955,240.901,5.48364,2148.0,3534.3,1.15395,0.0224447967116839,0.00155,2.236,2458626.38955,0.555349816956287,1.4,6093.0,4.2,2.433741580595993,2.2526532931489727e+30,10.4613,3.9168857142857143,101.50792942391004,1
100,1089.01,TOI-1089,FP,0,0.1914532035589218,0.0,228.84306,-52.885989,778.127,25.7144,4243.0,53821.0,4.73703,0.0798382242330639,0.00241,3.902,2458643.10264,0.8011033073008073,2.48,11600.0,4.13,100.32958060334644,6.016468464974308e+30,10.3918,10.368709677419355,980.7473976801411,1
101,109.01,TOI-109,KP,2,0.4344905912876129,0.0,313.215475,-25.687376,513.011,12.2867389,1209.5741229,505.8840075,2.76676,0.0396778453338902,0.0149474387826999,2.6872178,2458326.127479,0.168624016810826,0.984866,5346.0,4.48823,0.7137790312906653,2.1648238934334875e+30,13.2366,12.475543779559858,2941.8586115743874,1
102,1090.01,TOI-1090,FP,0,0.3155489563941955,0.0,242.016315,-68.588832,566.502,22.7769,3722.0,31883.5,2.19296,0.0357114492786311,0.00493374,4.586,2458628.96316,0.7991456834955531,2.95,7009.8,3.6,18.930418647486675,2.5123625728634956e+30,10.0196,7.720983050847457,125.58960653319572,1
103,1091.01,TOI-1091,PC,1,0.8751802444458008,1.0,222.101134,-56.025931,321.671,15.0024,4175.0,50469.2,1.725841,0.0333046428039647,0.00271,3.674,2459359.55521,0.6488646698606705,2.39,7348.0,3.9,15.00258412481304,3.2902892985555033e+30,9.3529,6.277154811715481,111.76101085211928,1
104,1092.01,TOI-1092,FP,0,0.4374326765537262,0.0,217.022882,-64.634285,209.919,30.666,3958.0,40771.2,1.1923,0.0243360150737158,0.00373,3.119,2458601.38096,0.7229587325134044,2.04,6534.0,3.95,6.833930120577948,2.689667640003214e+30,9.0039,15.032352941176471,1361.5300179123187,1
105,1093.01,TOI-1093,FP,0,,,215.805264,-63.045983,1710.22,,,,11.47606,,0.00305,6.083,2458601.33791,,,,,,,10.0067,,,1
106,1094.01,TOI-1094,APC,1,0.8186696767807007,1.0,230.498827,-53.819601,426.003,9.08382,1760.0,1596.43,0.5971314,0.0169138378260136,0.00091,0.468,2459360.160536,1.0,2.28,7710.0,3.98,16.54934784957908,3.60004539494121e+30,9.9806,3.984131578947368,5719.480535420301,1
107,1095.01,TOI-1095,PC,1,0.5912473797798157,1.0,133.968965,-75.926187,582.521,13.7339261,2962.2418039,18197.1354531,1.4821386,0.0295075864721038,0.0021026568299,2.1867078,2459307.385949,0.9408232414796964,2.6647301,7066.0,3.78,15.947575462966936,3.102735382708752e+30,10.4291,5.153965161424791,268.9038838462112,1
108,1096.01,TOI-1096,FP,0,0.1367359906435012,0.0,133.826684,-73.173308,490.288,5.7349089,3430.7622437,32740.3629399,0.9209526,0.0205313833298792,0.0003608801529,1.8602735,2459307.93577,0.9346674819630344,2.8908899,6553.0,3.65,13.88409107080768,2.7070818474837004e+30,10.11,1.9837866879676047,27.45060363708924,1
109,1097.01,TOI-1097,CP,2,0.6174697279930115,1.0,189.775859,-74.57402,79.5561,2.16591,786.0,63.4589,9.188506,0.0874754752691456,0.00046,2.492,2459376.410518,0.7593171013204454,0.98,5876.0,4.48,1.0315088967630777,2.1032477570300995e+30,8.7215,2.210112244897959,151.94116288379573,1
110,1097.02,TOI-1097,CP,2,0.43770632147789,0.0,189.775859,-74.57402,79.5561,2.6136848,756.6987586,77.4841883,13.9028391,0.1155421167384194,0.0006472701039,2.1264429,2459344.461827,0.8906825843777397,0.983215,5876.0,4.48,1.03828795972654,2.117070273750421e+30,8.7215,2.6583044400258338,544.7490991182644,2
111,1098.01,TOI-1098,CP,2,0.73040372133255,1.0,192.589285,-88.121111,105.096,3.0538057,957.1991659,198.394783,10.1826983,0.0939590264101872,0.0006674752458,2.8275109,2458629.909082,0.7991344311980672,1.14582,6153.0,4.34814,1.695407638780058,2.1223210423217207e+30,8.7581,2.6651705328934736,173.87026068982803,1
112,1099.01,TOI-1099,CP,2,0.5053826570510864,0.0,328.718171,-77.338802,23.606,2.56374,853.0,87.8902,6.441006,0.0583805414584446,0.000914,1.812,2460140.220927,0.851834057255621,0.8,4867.0,4.438,0.3235333370247643,1.2723841691849343e+30,7.3661,3.204675,637.3775471555348,1
113,110.01,TOI-110,KP,2,0.5153344869613647,1.0,5.618525,-59.942589,342.14,14.9172256,1320.6518234,718.9096994,3.1743504,0.0461309949191636,0.0154573247576,2.751086,2458328.039934,0.5514668204210217,1.15706,5943.0,4.42524,1.5046252979401478,2.5845803806177164e+30,11.6714,12.892352686982523,3439.255751418729,1
114,1100.01,TOI-1100,FP,0,0.7593699097633362,1.0,9.126138,-83.567067,205.43,4.0506906,736.1368293,69.3993155,20.0731588,0.1504530341322155,0.0011529645461,3.8449215,2459044.494531,0.7528419080606511,1.14849,6033.0,4.37,1.5742779614494444,2.2422948490527015e+30,10.5135,3.5269707180732963,264.9281805631646,1
115,1101.01,TOI-1101,FP,0,0.5639055371284485,1.0,319.551469,-77.529113,262.794,9.36823,1268.0,429.86,2.66903,0.038184844575746,0.00311,1.548,2459058.79277,0.9763852412570582,1.56,5803.5,4.07,2.487154877677655,2.073420937591756e+30,10.5891,6.005275641025641,2025.6229237586429,1
116,1102.01,TOI-1102,FP,0,0.5825654864311218,1.0,263.003209,-76.858265,58.0624,2.75375,610.0,22.9987,6.63371,0.0549081754061279,0.0015553399999999,2.122,2458627.80423,0.6825103396133014,0.63,4138.1,4.54,0.1048524790582335,9.979743564300178e+29,10.5652,4.371031746031746,885.3409923004499,1
117,1103.01,TOI-1103,PC,1,,,310.086743,-63.789963,320.212,45.3525,1976.0,2533.34,2.94308,,0.00449,4.073,2459037.655526,,3.13,4437.0,,3.420897551647991,,10.5598,14.48961661341853,,1
118,1104.01,TOI-1104,FP,0,0.6230928301811218,1.0,279.721286,-85.709137,70.0154,4.7531892,846.173434,121.1597998,341.2811281,0.9925359298714148,0.0009725797241,6.303026,2459367.034327,0.9623532158032658,1.39203,6058.6,4.2,2.3522311138914853,2.227078231758492e+30,7.5622,3.4145738238400027,919.2550621360664,1
119,1105.01,TOI-1105,PC,1,0.728783369064331,1.0,146.053969,-89.471513,79.5225,2.90726,594.0,20.7383,10.8680523,0.0871396610084506,0.001553,2.375,2460086.979446,0.7575407391202322,0.76,4664.0,4.55,0.2462379743481086,1.4861596561885587e+30,10.2809,3.8253421052631578,740.4747980622344,1
120,1106.01,TOI-1106,PC,1,,,253.110033,-79.135182,523.425,14.7645,603.0,21.9713,11.1149,,0.0009,2.26,2458630.71937,,4.94,5042.0,,14.208850390822096,,10.0717,2.9887651821862344,,1
121,1107.01,TOI-1107,CP,2,0.3619477450847626,0.0,155.607863,-82.218869,281.314,13.898174,1617.8267296,1619.0081232,4.0782392,0.0550775604603702,0.0060466959687,4.8475616,2459336.073646,0.1999159125466642,1.74836,6501.0,4.08,4.918991433080175,2.6650171418897235e+30,10.0068,7.949263309615868,216.2526333295852,1
122,1108.01,TOI-1108,FP,0,,,274.221618,-68.197779,417.08,22.1531,,,7.14386,0.0895811279026563,0.0111463999999999,1.467,2458655.54872,1.0,1.91,7860.0,4.15,12.544420309156004,3.736844426616151e+30,9.941,11.59848167539267,37800.88440434339,1
123,1109.01,TOI-1109,FP,0,0.8095255494117737,1.0,30.198486,-77.610376,102.238,8.46404,1505.0,852.336,7.04083,0.0702558499120253,0.00158,2.979,2459083.35168,0.5763593348973248,0.91,5317.0,4.49,0.5962701988353766,1.855756830331889e+30,9.7906,9.301142857142857,2443.7009501009816,1
124,111.01,TOI-111,KP,2,0.2717848718166351,0.0,0.774487,-62.469317,508.842,13.086872,1308.0417533,691.8428073,2.1061569,0.0307680031669965,0.0121422238514,1.4688934,2458326.105486,0.9266876420449136,0.940697,5380.0,4.4337,0.6679166948042622,1.7419584871874456e+30,13.183,13.911888737818872,18476.47832538704,1
125,1110.01,TOI-1110,FP,0,0.6450269222259521,1.0,286.791829,-58.697242,243.838,11.1276,1899.0,2162.73,2.4545635,0.0396994422008013,0.004248,2.321,2460146.990136,0.8443977061571107,1.64,6610.0,4.15,4.62580383988322,2.755027759608235e+30,9.6789,6.785121951219512,767.463968869709,1
126,1111.01,TOI-1111,FP,0,0.3748833537101745,0.0,291.373783,-60.941042,312.461,14.1098,512.0,11.4585,11.4756978,0.1177637054802847,0.008341,0.808,2460131.889805,1.0,2.13,7262.0,4.0,11.36783767260104,3.290012060112671e+30,9.3871,6.624319248826291,79225.71458341865,1
127,1112.01,TOI-1112,FP,0,0.4177109599113464,0.0,163.628917,-87.269735,292.085,4.92567,1680.0,1323.21,2.78186,0.0441289933364025,0.00049,2.456,2458626.54168,0.891630609867344,2.21,6819.0,3.92,9.51395268848986,2.945932763016153e+30,9.5162,2.2288099547511315,47.328827831949305,1
128,1113.01,TOI-1113,FP,0,0.6893147230148315,1.0,328.710839,-77.337433,23.8853,4.59203,471.0,8.2114,6.4410082,0.0546670290901817,0.007076,1.798,2460140.221205,0.7128337292699697,0.53,3469.0,4.71,0.0366490411635787,1.0446962174700663e+30,9.66865,8.664207547169811,8366.651377326998,1
129,1114.01,TOI-1114,APC,1,,,302.147728,-71.552443,174.475,,1344.9531805,773.3029498,2.4887726,,0.004852,2.632,2460148.616195,,,8048.0,4.438,,,8.1129,,,1
130,1115.01,TOI-1115,APC,1,0.8054378628730774,1.0,283.301843,-54.910806,359.215,15.8858,1571.0,1013.74,4.45199,0.0595947789427152,0.0084833799999999,2.109,2458658.32747,0.9683591291061632,1.57,6708.3,4.2,4.497207107834785,2.832941378715767e+30,10.526,10.118343949044585,5438.84066398045,1
131,1116.01,TOI-1116,PC,1,0.6956496238708496,1.0,27.699972,-75.848774,94.4178,2.3107394,971.6657708,210.6631712,5.0100708,0.0546626232817486,0.0004094812213999,2.0644756,2458325.661906,0.7468754122179088,0.906282,5551.0,4.46214,0.7025953907853133,1.7262551683430955e+30,9.5268,2.5496913764148466,200.6831228251341,1
132,1117.01,TOI-1117,PC,1,0.6591999530792236,1.0,273.602061,-66.419974,167.598,2.56778,1434.0,702.927,2.2281625,0.0336204622133211,0.00063,2.015,2459386.963814,0.5853716249402374,1.02,5731.0,4.43,1.0111501616213183,2.030666604184332e+30,10.4055,2.5174313725490194,95.83495762242688,1
133,1118.01,TOI-1118,FP,0,,,277.432937,-44.625506,,,1386.0,613.964,4.13812,,0.00556,3.911,2458660.16316,,,4898.4,,,,10.5084,,,1
134,1119.01,TOI-1119,APC,1,0.4765644669532776,0.0,292.604815,-46.278074,421.518,23.9726,1389.0,619.065,10.95663,0.1053587361725559,0.00383,3.588,2458666.52199,1.0,2.07,6456.0,3.92,6.706384602374057,2.584514505486766e+30,10.5024,11.58096618357488,3945.980281249111,1
135,112.01,TOI-112,KP,2,0.6020949482917786,1.0,55.933639,-65.19378,302.448,13.8516093,1399.9894384,907.8624196,2.4997996,0.0350203841096103,0.0146212059647,2.865171,2460069.773646,0.4986252792219002,1.13732,5650.0,4.28867,1.1875525109703682,1.8233650909179967e+30,11.6035,12.17916619772799,2047.416586040048,1
136,1120.01,TOI-1120,FP,0,,,293.389272,-45.892667,386.323,13.3343,2561.0,7149.89,1.66226,0.0325537376877564,0.00603,3.321,2458656.45082,,1.64,7301.0,4.23,6.885108176187631,3.3122718917606727e+30,10.4063,8.130670731707317,,1
137,1121.01,TOI-1121,FP,0,,,269.648642,-46.065523,338.644,,,,4.07611,,0.00145418,2.062,2458658.61052,,,,,,,11.0605,,,1
138,1122.01,TOI-1122,FP,0,,,281.369481,-52.262928,249.826,4.3503,,919.571,3.6245513,,0.001299,3.042,2460115.852574,,1.38,6317.0,,2.732092245487457,,10.2934,3.152391304347826,,1
139,1123.01,TOI-1123,APC,1,,,292.391505,-37.304009,161.932,15.1764,,,1.20928,0.0222054401258393,0.0118838,1.886,2458658.04087,0.8010475978899125,1.27,5159.8,4.23,1.0299890149671649,1.9863040356264085e+30,10.2398,11.94992125984252,3282.674354770338,1
140,1124.01,TOI-1124,APC,1,0.7390143275260925,1.0,300.212928,-43.982529,75.7145,14.0061,1863.0,2000.01,3.5187707,0.0507329926990597,0.005634,2.408,2460149.391758,0.865684758732655,1.49,6690.0,4.24,4.006551100000341,2.797762339595756e+30,7.2235,9.40006711409396,2366.0431694032445,1
141,1125.01,TOI-1125,PC,1,0.5041304230690002,0.0,298.287708,-46.369991,237.593,4.1624907,3996.2877922,60276.5000547,0.7724825,0.0208820955815594,0.0002113168519,1.3744974,2459036.495091,0.9252353125126715,2.5027299,8271.0,3.95,26.409107587446368,4.048239958868639e+30,8.0465,1.6631801537992577,39.07391885985544,1
142,1126.01,TOI-1126,FP,0,,,279.062469,-43.620606,97.8115,2.36498,1850.0,1946.23,1.6268695,0.0256265047747716,0.001502,3.231,2460122.432108,,0.73,5034.0,4.64,0.3083132883915372,1.6868792780255042e+30,10.3579,3.2396986301369863,,1
143,1127.01,TOI-1127,FP,0,,,292.195297,-36.00026,177.741,,4502.0,68217.5,2.32439,,0.00270418,4.453,2458657.63073,,,8268.5,3.93,,,7.3163,,,1
144,1128.01,TOI-1128,FP,0,0.6504161357879639,1.0,289.761799,-43.074223,222.529,6.24633,660.0,31.6652,13.5499,0.1179382794553394,0.00118,1.795,2458663.15245,0.9993124004190396,1.63,6209.0,4.09,3.5575869753221387,2.3703555358499144e+30,9.7298,3.832104294478528,2087.847289220438,1
145,1129.01,TOI-1129,FP,0,0.1930035650730133,0.0,284.157959,-29.398357,247.414,19.9664,2653.0,8233.41,4.43651,0.0617436014492871,0.00152,3.365,2458659.06927,0.9170573255143208,2.32,7101.9,3.91,12.335815331628886,3.172592204964346e+30,8.7823,8.606206896551726,858.6178382364722,1
146,113.01,TOI-113,KP,2,0.3877137303352356,0.0,332.714337,-30.749719,448.637,14.201803,1270.187448,615.165921,3.372877,0.0450307771217584,0.0171636041899999,2.63426,2458327.053085,0.573856495261514,1.02,6050.0,4.45061,1.2557856626374146,2.129357720040696e+30,12.1893,13.923336274509804,5160.3648154558205,1
147,1130.01,TOI-1130,CP,2,0.6052828431129456,1.0,286.376004,-41.43764,58.2609,11.1424,588.0,19.9348,8.34998,0.0701752165457251,0.01668,1.836,2460144.137122,0.9748357939817314,0.74,4236.0,4.52,0.1588476972650069,1.3149272406630548e+30,10.1429,15.057297297297298,46849.10858910175,1
148,1130.02,TOI-1130,CP,2,0.5683256387710571,1.0,286.376004,-41.43764,58.2609,3.7548333,772.378302,84.108766,4.0686405,0.0435288285227759,0.0026500950013,1.8373729,2460126.924264,0.7339218510410075,0.741921,4236.0,4.52,0.1596734878008459,1.3217630619519518e+30,10.1429,5.0609610726748535,1204.7064428259478,2
149,1131.01,TOI-1131,PC,1,0.8082337379455566,1.0,248.433545,61.718334,222.74,4.906408,3263.6721812,26813.1057089,0.5860366,0.0136173278231523,0.0004105241553,0.8098934,2458711.595435,0.9944995646066354,2.39803,5579.0,3.67,5.019128882745767,1.9505069716219423e+30,9.2872,2.046016104886094,222.0398440601928,1
150,1132.01,TOI-1132,FP,0,0.108625017106533,0.0,298.781281,54.781445,286.668,3.34528,2839.0,10796.6,1.5502952,0.0322743290517834,0.000411,2.938,2460351.800169,0.4200606818332621,1.86,7851.0,4.17,11.84184783315898,3.710771150415405e+30,9.2293,1.798537634408602,10.92017617012941,1
151,1133.01,TOI-1133,FP,0,0.0887531861662864,0.0,294.824079,31.958037,233.369,4.86242,2569.0,7233.01,1.80709,0.0310342056552439,0.00045,3.297,2458684.2349,0.7183799544426571,2.2,6244.0,3.84,6.628123889949102,2.4281954707735584e+30,9.11458,2.210190909090909,13.024752822888338,1
152,1134.01,TOI-1134,FP,0,0.3335941731929779,0.0,290.02096,36.637774,170.732,18.1458,1141.0,282.175,18.6922101,0.147344995608753,0.011126,7.765,2460333.437983,0.3481776201857802,1.65,6277.0,4.09,3.8077645060580743,2.428880630189842e+30,9.03609,10.997454545454548,580.7333314886274,1
153,1135.01,TOI-1135,CP,2,,,193.39637,85.129495,114.048,9.06883,1106.0,248.619,8.0277326,0.0823694470019024,0.005705,4.284,2460658.97426,,1.15,5962.7,4.38,1.5061256204606044,2.3005621154665155e+30,9.02855,7.885939130434783,,1
154,1136.01,TOI-1136,CP,2,,,192.184898,64.855276,84.5362,5.58857,1393.0,626.362,12.5187279,0.1066833165661588,0.00232,5.38,2459612.447691,,0.98,5729.0,4.47,0.9320970181604856,2.0553719930616336e+30,8.9361,5.702622448979592,,1
155,1136.02,TOI-1136,CP,2,0.5061506628990173,0.0,192.184898,64.855276,84.5362,2.51593,1087.0,232.392,6.2586065,0.0672008562120514,0.000813,3.201,2460366.026514,0.2702040628643244,0.98,5729.0,4.47,0.9320970181604856,2.0553719930616336e+30,8.9361,2.5672755102040816,72.42763477267572,2
156,1136.03,TOI-1136,CP,2,0.6603986620903015,1.0,192.184898,64.855276,84.5362,2.71349,631.0,26.4328,26.3208756,0.1750880867172161,0.0008,4.414,2459594.183463,0.5831870020609581,0.98,5729.0,4.47,0.9320970181604856,2.0553719930616336e+30,8.9361,2.768867346938776,133.25089396315315,3
157,1136.04,TOI-1136,CP,2,0.4108651876449585,0.0,192.184898,64.855276,84.5362,2.1597669,672.9826313,48.477077,18.795547,0.1396649327665238,0.0004706731965,4.3425576,2458697.755807,0.42172799212342,0.977727,5729.0,4.47,0.927778243610932,2.0458486407919116e+30,8.9361,2.208967227048041,62.31409504230612,4
158,1137.01,TOI-1137,PC,1,,,301.17768,30.409951,419.435,34.7561624,1982.7142102,3652.2582486,1.3206356,,0.0010524255997,1.6000996,2459770.240602,,6.3070302,4919.6,,20.992427920771267,,9.00558,5.5107017562719145,,1
159,1138.01,TOI-1138,FP,0,0.1225710287690162,0.0,291.463084,25.189437,395.12,6.23181,4731.0,83182.0,0.64971,0.0200871598219361,0.00062,2.076,2458684.20504,0.7469802061277085,2.59,9994.0,4.02,60.290736179361375,5.093752171422146e+30,8.90601,2.4061042471042478,22.47623520612988,1
160,1139.01,TOI-1139,PC,1,0.7668463587760925,1.0,304.034336,31.925687,238.726,11.3678,3715.0,31621.7,4.4780798,0.0662624674063203,0.001054,4.513,2460549.445856,0.2488999756164531,1.83,7947.0,4.2,12.033964050818431,3.848933986442141e+30,8.86193,6.211912568306011,153.84834088452968,1
161,114.01,TOI-114,KP,2,0.7633858323097229,1.0,63.374706,-69.226593,216.526,10.5135877,1338.8392647,759.3373533,3.2887898,0.0442893372788946,0.0070057247902,3.4367717,2458327.519958,0.2457993310145763,1.24175,5800.0,4.28004,1.5720776369714222,2.130819293219115e+30,10.6103,8.466750714717135,579.1213752432463,1
162,1140.01,TOI-1140,FP,0,,,264.961539,56.078974,121.182,12.05,844.0,84.3234,13.7431084,,0.005688,2.285,2460637.861679,,1.34,5941.5,,2.015986784482014,,8.88797,8.992537313432836,,1
163,1141.01,TOI-1141,FP,0,0.3392224013805389,0.0,247.534722,80.307766,97.3391,45.2204505,758.5937679,78.263287,16.9487087,0.1320075302573698,0.1564675479643,4.2887767,2460289.874408,1.0,1.1179,5894.7,4.37,1.3593973533162107,2.1244386568807668e+30,8.8523,40.451248322748015,128941.26543533547,1
164,1142.01,TOI-1142,FP,0,0.1464798301458358,0.0,290.708965,56.615386,299.294,42.2321,2775.0,9856.24,3.3686634,0.0528000012523771,0.003288,3.012,2460335.937572,1.0,2.68,7518.0,3.82,20.671526657282044,3.4411838111094567e+30,8.64028,15.758246268656716,4867.17182018114,1
165,1143.01,TOI-1143,FP,0,0.4969780147075653,0.0,182.538652,77.352264,191.984,17.4989,1487.0,813.063,11.2071839,0.1060234672233767,0.003276,4.366,2460352.734057,0.9374483278513186,2.24,6152.0,3.84,6.475227360118998,2.5172961971391332e+30,8.63287,7.812008928571427,763.9720740875831,1
166,1144.01,TOI-1144,KP,2,0.7907141447067261,1.0,297.710176,48.081864,37.7647,5.29152,810.0,71.6805,4.8878037,0.051545476278557,0.004279,2.184,2460554.347022,0.6355527189972043,0.76,4757.3,4.56,0.2665403846321442,1.5207767615881262e+30,8.5077,6.962526315789474,1978.6408392862147,1
167,1145.01,TOI-1145,FP,0,,,291.92142,36.529898,438.395,,2076.0,3089.18,2.97164,,0.00735,1.534,2458685.81643,,,8562.5,,,,8.5011,,,1
168,1146.01,TOI-1146,FP,0,0.2657675743103027,0.0,292.286802,30.297329,411.307,6.1672487,5717.1532477,252487.7638842,0.660179,0.0217783340630242,0.0004730939303,1.6349369,2459420.415267,0.8419352659971043,2.62432,8598.7,4.1,33.92020334870122,6.287411187306804e+30,8.40386,2.350036847640532,43.43361769259482,1
169,1147.01,TOI-1147,FP,0,0.1673108488321304,0.0,266.962207,83.428826,218.258,49.1695,1129.0,270.142,10.9278415,0.1026873982867682,0.002743,2.468,2460331.315598,1.0,2.92,6259.0,3.59,11.78906025343126,2.4054923824937708e+30,8.36544,16.8388698630137,34639.5807476132,1
